id,site_id,wms_url,county,year,location,n_unk_res,n_frk_res,n_oth_res,n_tot_res,crowd_sel,qaqc,p_crd_a,p_s_crd_a
14523,e9303752-8105-5df2-8df0-dc899fe0b552,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.8400601669-76.0543913043---2008,0,0,3,3,other,,100,None
15843,4fff2365-4378-5ce7-8dae-4f9867e2a602,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.8832635854-76.3634184549---2008,0,0,3,3,other,,100,None
14529,eb86a59e-a32b-5a89-bb70-15f62b23cdf8,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7688162626-76.0181158059---2008,0,0,3,3,other,,100,None
16785,e4204dd5-8419-50e4-ab81-17f875a2e0d3,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7915199364-76.2248057683---2008,0,0,3,3,other,,100,None
14517,e0b6a2e1-eb11-55cb-8c50-ddbf7cbbb28f,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7192157204-75.8690334442---2008,0,0,3,3,other,,100,None
14490,cd847d6e-e50d-5814-bff5-534d6049b4ff,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7015287267-75.9037825014---2008,0,0,3,3,other,,100,None
14481,cab94dfd-d633-56e5-b5e0-dce56efe8b0a,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.6683986071-75.6753484351---2008,0,0,3,3,other,,100,None
14520,e32c250e-4e83-5ed8-a8c7-a03b9b831a32,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7521624423-75.9974757398---2008,0,0,3,3,other,,100,None
14529,eb86a59e-a32b-5a89-bb70-15f62b23cdf8,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7614541129-76.0185083041---2008,0,0,3,3,other,,100,None
14490,cd847d6e-e50d-5814-bff5-534d6049b4ff,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7019136512-75.9041865871---2008,0,0,3,3,other,,100,None
15708,047995b5-6990-512a-b821-c3d5637f3df3,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7164278445-76.4297490921---2008,0,0,3,3,other,,100,None
15861,59628ab7-2fd2-5e16-bbe3-2bbc017f280f,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7603623591-76.493449231---2008,0,0,3,3,other,,100,None
15927,6ec9d418-5294-5353-9a44-c58425ad1592,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7873636895-76.2339912499---2008,0,0,3,3,other,,100,None
14499,d06884f6-7dc4-580f-9c44-1cf744ae235d,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7158503224-75.8909104914---2008,0,0,3,3,other,,100,None
14553,ff085380-1259-5e28-b909-67285943cb99,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.6854243034-75.970999415---2008,0,0,3,3,other,,100,None
14541,f7a2977d-2e69-50fe-86a2-801224c4f71a,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.9192856855-75.8197059001---2008,0,0,3,3,other,,100,None
15822,417711c9-8a2d-5078-8428-3d8a4f3c3047,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.9056371404-76.8496794376---2008,0,0,3,3,other,,100,None
0,54f48c9e-216a-5b78-888d-3a46f6b0a3cf,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Wayne,2008,41.9422348751-75.4739558343---2008,0,0,3,3,other,,100,None
16650,b47f1105-31c8-513f-b4ba-a00fed479ba2,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7821397977-76.3656957427---2008,0,0,3,3,other,,100,None
15726,13e1e27d-ddd9-5e04-b5a2-a5d4c44e3f44,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7170152725-76.1895837181---2008,0,0,3,3,other,,100,None
15870,5b3e43c8-4705-589a-b5f9-55d903cadece,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.630862923-76.4011396698---2008,0,0,3,3,other,,100,None
15930,710e7c37-ecad-5f75-9423-4c8df782f0eb,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7663039826-76.8418402057---2008,0,0,3,3,other,,100,None
14472,c6c4fc6d-b3ee-5c20-9660-d2b3c2beae3a,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7391637956-75.9539954543---2008,0,0,3,3,other,,100,None
14511,d8020035-bfe0-5c90-8ab2-46807f3fbc1d,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7425698079-76.060478535---2008,0,0,3,3,other,,100,None
14538,f6d36edf-fb55-5e37-a4be-6a761a41d0e5,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.6955770002-75.8661097101---2008,0,0,3,3,other,,100,None
15084,679e6a75-b9e6-508e-9047-96f6817c038f,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Wyoming,2008,41.5886375638-76.0242324118---2008,0,0,3,3,other,,100,None
16758,da2d53bf-7b2e-5704-a323-ee746245190b,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7236698535-76.271333576---2008,0,0,3,3,other,,100,None
14496,cea23866-9847-5a42-8b3e-0f1c7f4b4eca,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7316131102-75.8753901461---2008,0,0,3,3,other,,100,None
15774,2a291ce6-7619-5c16-b7e9-970e950906a5,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.813391975-76.5316569828---2008,0,0,3,3,other,,100,None
14511,d8020035-bfe0-5c90-8ab2-46807f3fbc1d,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.736710063-76.0468613868---2008,0,0,3,3,other,,100,None
14538,f6d36edf-fb55-5e37-a4be-6a761a41d0e5,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.6920548689-75.8715735293---2008,0,0,3,3,other,,100,None
15063,0e2e294c-e52f-507a-8574-1cc46da9ebf2,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Wyoming,2008,41.6201024525-76.1886403097---2008,0,0,3,3,other,,100,None
16608,9bb616bb-4213-54a7-b9a4-9a39617f5c50,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.8776885751-76.3042969567---2008,0,0,3,3,other,,100,None
16794,e4cf8693-d2f8-5137-ab10-2203bf18ff53,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.646106044-76.3432949357---2008,0,0,3,3,other,,100,None
16794,e4cf8693-d2f8-5137-ab10-2203bf18ff53,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.6459867393-76.3388398481---2008,0,0,3,3,other,,100,None
16632,a7daf693-0a44-5d55-b574-6c95eef7d05c,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7236154875-76.7885778309---2008,0,0,3,3,other,,100,None
14511,d8020035-bfe0-5c90-8ab2-46807f3fbc1d,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7441953348-76.0589144783---2008,0,0,3,3,other,,100,None
14532,efe32228-f531-533d-b34f-32d2afc1b4cd,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7293191898-75.9462635277---2008,0,0,3,3,other,,100,None
14180,d2b5bc9c-882e-523a-8f80-2d920483a517,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Sullivan,2005,41.5290935157-76.3515675869---2005,0,0,3,3,other,,100,None
15897,633213c5-2631-5875-a0f9-a3dcb76daebf,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.763966482-76.8180081979---2008,0,0,3,3,other,,100,None
14234,27a07c60-4f26-5a49-853e-bda13777df1a,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.6929436871-75.9675306709---2005,0,0,3,3,other,,100,None
14219,1baa45d8-2319-5e9b-91b2-aaa55e10007f,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.7788904613-75.93074528---2005,0,0,3,3,other,,100,None
14396,9bfe8169-cb5a-5424-8fd5-f267725c8ade,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.6899910903-76.0584990991---2005,0,0,3,3,other,,100,None
16608,9bb616bb-4213-54a7-b9a4-9a39617f5c50,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.8724873408-76.3131702682---2008,0,0,3,3,other,,100,None
15903,6678275c-8e20-5508-8639-ada6bc3b4d88,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.6655518739-76.7372497407---2008,0,0,3,3,other,,100,None
16617,a46bd78d-e7df-5b10-a0f3-848112f23ed3,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.6486047455-76.2978656782---2008,0,0,3,3,other,,100,None
16704,c7e392eb-d22d-54da-a842-ee8c5cbc917d,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.6681604488-76.1552280822---2008,0,0,3,3,other,,100,None
15714,092406bb-3c5d-52f3-9d43-02ebb34424ed,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7243870402-76.1725630036---2008,0,0,3,3,other,,100,None
15795,2e651dec-48a0-57a6-8632-5efaf5044f1f,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.702315665-76.7251314261---2008,0,0,3,3,other,,100,None
15774,2a291ce6-7619-5c16-b7e9-970e950906a5,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.8037803089-76.5314991093---2008,0,0,3,3,other,,100,None
14351,76374ea4-d046-503f-9246-5ed8b9e7c7ee,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.714261416-75.8904290761---2005,0,0,3,3,other,,100,None
16767,dc01efb0-4277-5a97-8732-dd4d420375a0,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.6177309583-76.4456900917---2008,0,0,3,3,other,,100,None
16812,ec52a467-3d33-5967-aa17-50174a1a22d0,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7584668543-76.8105266442---2008,0,0,3,3,other,,100,None
15702,02b0ca4c-f78c-5c93-8fab-4e9ba48d491f,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.677713333-76.3573430637---2008,0,0,3,3,other,,100,None
15711,088f7c5e-326d-54ce-ab71-af22aebc5d2d,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.778903378-76.3589739749---2008,0,0,3,3,other,,100,None
15819,3df1c43a-09aa-5dca-acdb-3f1891413109,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.6202439085-76.8296645142---2008,0,0,3,3,other,,100,None
15942,75633cf0-230d-56b2-8bff-057494853fc0,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.9578452972-76.867781599---2008,0,0,3,3,other,,100,None
15075,3d105ef4-a443-5b60-b71b-d7c7f9eede5c,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Wyoming,2008,41.5678816172-76.1019862736---2008,0,0,3,3,other,,100,None
15924,6d56ad75-88f2-5265-b011-df9630ede180,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.9122617845-76.8942499092---2008,0,0,3,3,other,,100,None
15096,86834d28-b2e1-532f-af08-515f46b3ccbe,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Wyoming,2008,41.5808893578-76.0256078007---2008,0,0,3,3,other,,100,None
16683,c07f5bb2-1279-5d93-9f56-cde0edb92fab,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.6890808105-76.3570262128---2008,0,0,3,3,other,,100,None
14207,11c3576a-e704-50df-8f3c-9f5f487a662f,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.6838215332-75.8685898464---2005,0,0,3,3,other,,100,None
14156,3c4bde58-d807-503f-b978-5bcbade44e0a,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Sullivan,2005,41.5446417334-76.4788533109---2005,0,0,3,3,other,,100,None
14174,b96aee97-d4db-52a5-966b-8081e11521a3,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Sullivan,2005,41.5592631387-76.4645361103---2005,0,0,3,3,other,,100,None
14168,a533091d-da08-5852-a220-b5748c56ed1e,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Sullivan,2005,41.5462099391-76.433640034---2005,0,0,4,4,other,,100,None
16629,a76d2539-bd87-5200-b156-45893c5c7bd3,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7298954135-76.7930522252---2008,0,0,3,3,other,,100,None
14363,860b97b8-6e3d-5861-bea7-ca37e2d96b02,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.7124259962-75.9116272423---2005,0,0,3,3,other,,100,None
14504,d3d60f3b-8bb1-523d-b5d5-0d1375a2d1e7,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.7037849241-75.9238694032---2005,0,0,3,3,other,,100,None
14441,aff187a5-7e18-5c5a-ad12-609fd11c2c39,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.7386419469-76.0892280014---2005,0,0,3,3,other,,100,None
14348,756fc1ad-7d2d-572c-8aa6-651dd73314d1,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.7341511727-76.0092819484---2005,0,0,3,3,other,,100,None
14510,d8020035-bfe0-5c90-8ab2-46807f3fbc1d,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.7394349071-76.057015549---2005,0,0,3,3,other,,100,None
15710,088f7c5e-326d-54ce-ab71-af22aebc5d2d,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Bradford,2005,41.7844286824-76.3681869169---2005,0,0,3,3,other,,100,None
15086,6c7c29bb-eec1-530a-a3b0-455469c2eadc,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Wyoming,2005,41.6347858325-76.1608412534---2005,0,0,3,3,other,,100,None
14252,39c600ed-6ee6-577e-ba95-0e28478d191b,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.736919025-75.8981253947---2005,0,0,3,3,other,,100,None
14270,3f3cfa08-0c9e-5ef9-897b-290f03ce89d9,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.7812589419-76.1173665127---2005,0,0,3,3,other,,100,None
14199,0c678cbe-7e9b-577b-92d5-375c3674a702,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.6964728092-75.8800593855---2008,0,0,3,3,other,,100,None
14295,53fe91f8-f98a-5640-8606-b8d53210c53c,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7050295663-75.9492282264---2008,0,0,3,3,other,,100,None
14184,00fcdc29-793f-562b-bda2-a62fa9487853,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7914599862-76.0353641148---2008,0,0,3,3,other,,100,None
14280,4841c598-3f37-5656-8525-45990fb6c6ee,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7298128653-75.8712096908---2008,0,1,2,3,other,,66,None
15725,13e1e27d-ddd9-5e04-b5a2-a5d4c44e3f44,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Bradford,2005,41.7232502162-76.1896903612---2005,0,0,3,3,other,,100,None
15743,1b8231d5-791f-5040-8d16-01a09db60511,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Bradford,2005,41.7421691601-76.7900365454---2005,0,0,3,3,other,,100,None
15977,88182516-8ac6-57f2-b262-2e9c8edd1754,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Bradford,2005,41.7435312728-76.3920578778---2005,0,0,3,3,other,,100,None
14552,ff085380-1259-5e28-b909-67285943cb99,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Susquehanna,2005,41.6838453748-75.9683607279---2005,0,0,3,3,other,,100,None
14283,4bf868df-74ed-54bb-b8d1-d663db5392b4,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7323456544-75.8615866462---2008,0,0,3,3,other,,100,None
14343,73e7ebab-a6d0-569b-82cd-b8856f63718b,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7303942402-75.8788092434---2008,0,0,3,3,other,,100,None
14367,897c46a7-a69b-559e-b030-5989515af3cf,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.8220034687-76.0641704098---2008,0,0,3,3,other,,100,None
14379,9478d435-b6d7-56a1-8489-614aa86700db,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7310587346-75.9126234464---2008,0,0,3,3,other,,100,None
14247,345d29d2-1013-589d-9210-e566a469508a,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.6755803713-75.8583749782---2008,0,0,3,3,other,,100,None
14466,bfb753ab-2301-5838-b6ed-86109c2f7c38,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7288804104-75.9035960487---2008,0,0,3,3,other,,100,None
14436,ac6963f5-d902-542f-b1d4-05357c9e59e9,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.6509783611-75.9634098933---2008,0,0,3,3,other,,100,None
14421,a5bb6036-bde9-5c35-9b84-a81b56fe167f,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7441636623-75.8798386091---2008,0,0,3,3,other,,100,None
14193,0862c1e3-6291-5275-aae1-578cff1ab567,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7500674179-75.9007859867---2008,0,0,3,3,other,,100,None
14370,8bb5af3a-ce45-55cc-9af3-363ceecbe78d,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.6481744662-76.0273011069---2008,0,0,3,3,other,,100,None
14367,897c46a7-a69b-559e-b030-5989515af3cf,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.8230906791-76.0693496403---2008,0,0,3,3,other,,100,None
14238,284a406a-5ea3-5887-b903-659adccce8da,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7083080183-75.8593767728---2008,0,0,3,3,other,,100,None
14394,9a5f02ee-9cfe-5560-b04a-a18396256584,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.6936115334-75.9146657991---2008,0,0,3,3,other,,100,None
14349,756fc1ad-7d2d-572c-8aa6-651dd73314d1,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7302681647-76.0072437305---2008,0,0,3,3,other,,100,None
14346,74e3da2b-d5a4-53ea-b1f7-6f55ac21b327,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.73290278-75.8927478385---2008,0,0,3,3,other,,100,None
14355,822fa782-159f-5318-9202-8b35302dc66b,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7056327083-76.0873462719---2008,0,0,3,3,other,,100,None
14250,37536103-a422-5b78-9d25-55668851f3fa,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7052841343-75.6621795267---2008,0,0,3,3,other,,100,None
14463,bdd395b6-1707-5a6e-a934-84b8e7548711,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7107010838-76.0090002144---2008,0,0,3,3,other,,100,None
14238,284a406a-5ea3-5887-b903-659adccce8da,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7131216352-75.8713048835---2008,0,1,2,3,other,,66,None
14349,756fc1ad-7d2d-572c-8aa6-651dd73314d1,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7326022957-76.0103834818---2008,0,0,3,3,other,,100,None
14211,13eafc23-2207-5971-b6cb-20424f733dda,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.9713957077-75.8801634177---2008,0,0,4,4,other,,100,None
15939,74ccab30-e6f0-5c4c-a166-127e9caca957,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7347932474-76.568701416---2008,0,0,3,3,other,,100,None
14493,ce4c04c3-c4f0-59ff-89dc-42e7c33e0a1b,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7129678138-75.8708326141---2008,1,2,0,3,fracking,,66,None
14454,b81789a9-ba1a-56be-a079-898ce7938e43,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.766643248-75.9394738679---2008,0,0,3,3,other,,100,None
14493,ce4c04c3-c4f0-59ff-89dc-42e7c33e0a1b,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7152548107-75.8836873974---2008,0,0,3,3,other,,100,None
14328,6bb0ef07-a410-5f40-9de2-d504f80ef6d4,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.8609908665-76.0139149571---2008,0,0,3,3,other,,100,None
14472,c6c4fc6d-b3ee-5c20-9660-d2b3c2beae3a,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7407711277-75.9486372956---2008,0,0,3,3,other,,100,None
14493,ce4c04c3-c4f0-59ff-89dc-42e7c33e0a1b,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.709232453-75.8823907992---2008,0,0,3,3,other,,100,None
14490,cd847d6e-e50d-5814-bff5-534d6049b4ff,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.6989696438-75.901394024---2008,0,0,3,3,other,,100,None
14481,cab94dfd-d633-56e5-b5e0-dce56efe8b0a,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.6586282267-75.6754019141---2008,0,0,3,3,other,,100,None
14478,c8a521df-099d-5b79-8cb0-560ebb36c9d7,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7699592945-76.0683666196---2008,0,0,3,3,other,,100,None
14523,e9303752-8105-5df2-8df0-dc899fe0b552,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.8394374648-76.0587639453---2008,0,0,3,3,other,,100,None
15873,5b4538e6-f94d-5936-8943-9658a3f94256,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7115769978-76.1309453432---2008,0,0,3,3,other,,100,None
16635,a89de790-533b-5c8a-8445-108c4c7a9090,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7746868619-76.2252820229---2008,0,0,3,3,other,,100,None
16626,a6f20c91-a670-56ad-8fd5-17002d49e40c,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7184480838-76.8219310537---2008,0,0,3,3,other,,100,None
16602,985b986b-6161-5aa0-8ce9-7c4b1c7713af,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.6291162898-76.4102352156---2008,0,0,3,3,other,,100,None
15783,2c6eddf7-3272-5a6c-abda-59b39bb7489c,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.7280925675-76.6940433427---2008,0,0,3,3,other,,100,None
15903,6678275c-8e20-5508-8639-ada6bc3b4d88,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.6726687876-76.7260552404---2008,0,0,3,3,other,,100,None
15810,375af2e1-6631-5cfd-8c53-9b76f59c1acb,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Bradford,2008,41.6994427247-76.7756597111---2008,0,0,4,4,other,,100,None
14499,d06884f6-7dc4-580f-9c44-1cf744ae235d,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Susquehanna,2008,41.7131803529-75.8938875501---2008,0,0,3,3,other,,100,None
