county,latitude,longitude,siteID,url,year
Butler,0040.9291,-080.1524,d2fea77a-7e0e-5384-b1df-c44685e6559b,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-080.1524_Y0040.9291.png,2005
Butler,0041.0067,-079.9260,cee4124b-d282-5a0c-b94a-aef45f609af6,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-079.9260_Y0041.0067.png,2005
Butler,0040.7619,-079.8370,3d0d88d7-f501-567a-83f7-85aacf95cef1,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-079.8370_Y0040.7619.png,2005
Butler,0041.1136,-079.7403,8d1fd06d-c3ef-5315-9da6-b8ccfd0b3f82,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-079.7403_Y0041.1136.png,2005
Butler,0040.7575,-080.0459,4aa97ea1-58fd-5f32-ac1f-59ef341c1b5f,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-080.0459_Y0040.7575.png,2005
Armstrong,0040.8829,-079.5556,de9bf576-e4ee-5a11-a62f-846ac818b920,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.5556_Y0040.8829.png,2008
Butler,0040.8124,-079.8737,17f6a862-4ff4-5784-854c-4520722c5427,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-079.8737_Y0040.8124.png,2005
Butler,0040.6751,-079.7513,3e906506-59e3-528f-aad5-7319f2248109,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-079.7513_Y0040.6751.png,2005
Butler,0040.8046,-080.0760,3fad57c6-731f-55ef-8168-69abbcf338c0,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-080.0760_Y0040.8046.png,2005
Butler,0040.7971,-080.0342,77105448-a2d6-566b-9bb5-080921a4bcf5,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-080.0342_Y0040.7971.png,2005
Butler,0041.0830,-079.9203,23e53f23-830a-55d0-aa60-0dacfaa0bbf7,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-079.9203_Y0041.0830.png,2005
Butler,0040.7583,-079.8308,aee95eb2-0d0d-552e-a80d-a9a289433b5a,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-079.8308_Y0040.7583.png,2005
Blair,0040.3626,-078.5499,5018e265-161c-5119-8e11-b3ea5991c8a7,https://s3.amazonaws.com/FrackFinder/Tadpole/Blair/2005/2005_X-078.5499_Y0040.3626.png,2005
Butler,0040.7803,-080.0182,274aa48a-265a-5f10-8bd7-d648c90be203,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-080.0182_Y0040.7803.png,2005
Armstrong,0040.8276,-079.6502,c644f515-b249-5826-ad32-43ea84446c11,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.6502_Y0040.8276.png,2008
Butler,0040.7475,-080.0218,8742dd22-33f9-58d5-8aad-1cb9e2cd9007,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-080.0218_Y0040.7475.png,2005
Butler,0040.8084,-079.9785,99575dbb-496b-5665-ae97-f3350bff19d7,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-079.9785_Y0040.8084.png,2005
Butler,0041.0081,-080.1070,f6affc71-9afa-51dd-afb4-53ad495ee89d,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-080.1070_Y0041.0081.png,2005
Clinton,0041.1951,-077.6877,aec414ea-21c3-5680-b430-3dab8e19f7a8,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.6877_Y0041.1951.png,2005
Butler,0040.8465,-080.0323,54960530-5267-572f-9712-58f7b07798d6,https://s3.amazonaws.com/FrackFinder/Tadpole/Butler/2005/2005_X-080.0323_Y0040.8465.png,2005
Clarion,0041.2859,-079.4879,57f4d505-7a40-5ede-820b-0034ad814fb0,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.4879_Y0041.2859.png,2005
Clarion,0041.2455,-079.5086,32548684-f646-5426-8bd3-cdb298ff0fd9,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.5086_Y0041.2455.png,2005
Clarion,0041.0510,-079.4405,0a879fb5-c6e9-5898-9021-f6fede0866f1,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.4405_Y0041.0510.png,2005
Clarion,0041.0789,-079.3773,aee34705-5444-5309-9e62-350814207737,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.3773_Y0041.0789.png,2005
Centre,0041.0739,-077.9809,23d4eb70-43df-5e02-ab48-d5cf1ceb62e2,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.9809_Y0041.0739.png,2008
Armstrong,0040.7927,-079.5422,3937d4d1-cef1-584b-b49e-f9ed949eb530,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.5422_Y0040.7927.png,2008
Armstrong,0040.8480,-079.6206,c1d2c3cb-e0a1-523a-ae44-b26e5d8cd9d9,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.6206_Y0040.8480.png,2008
Armstrong,0040.6808,-079.5758,60530d81-548f-51da-a8af-cf816cb10e1d,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.5758_Y0040.6808.png,2008
Armstrong,0040.6779,-079.3816,a6f447b7-5eaf-580a-93df-4cc29d502a41,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.3816_Y0040.6779.png,2008
Armstrong,0040.7754,-079.6141,b1e2f612-9388-515c-a6c0-92b2a031d480,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.6141_Y0040.7754.png,2008
Armstrong,0040.8671,-079.5485,8319a04f-290f-5509-bbd1-386620158fd1,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.5485_Y0040.8671.png,2008
Armstrong,0040.8760,-079.5132,3b0b7751-551f-57ae-a0f6-a3b5c685c416,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.5132_Y0040.8760.png,2008
Armstrong,0040.8088,-079.5748,064a00f2-ff42-5ce5-9e92-f9bc7bbd8ccc,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.5748_Y0040.8088.png,2008
Armstrong,0040.8127,-079.6516,a74c21b3-0ece-5b9c-b746-c5065c92aa7a,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.6516_Y0040.8127.png,2008
Jefferson,0040.9558,-078.8574,94ba12df-c582-5c64-b8c0-5805e8584763,https://s3.amazonaws.com/FrackFinder/Tadpole/Jefferson/2010/2010_X-078.8574_Y0040.9558.png,2010
Armstrong,0040.8899,-079.6450,5bbcda00-412a-5697-b5e1-9fd0116a30d0,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.6450_Y0040.8899.png,2008
Armstrong,0040.8858,-079.4211,0c8a8b79-440e-5a71-9ca2-f782a7daa426,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.4211_Y0040.8858.png,2008
McKean,0041.6414,-078.3631,cf20cd86-faa1-5b0d-8e87-52bc5532768b,https://s3.amazonaws.com/FrackFinder/Tadpole/McKean/2010/2010_X-078.3631_Y0041.6414.png,2010
Armstrong,0040.7591,-079.6547,b1bc2b11-be11-5780-8e59-761a616834c1,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.6547_Y0040.7591.png,2008
Armstrong,0040.7170,-079.4757,38d8a943-c827-5697-bed1-4302f3f9ce1f,https://s3.amazonaws.com/FrackFinder/Tadpole/Armstrong/2008/2008_X-079.4757_Y0040.7170.png,2008
Jefferson,0041.1949,-078.7846,891e57be-8cfc-5b37-9bf3-6c208208c0fd,https://s3.amazonaws.com/FrackFinder/Tadpole/Jefferson/2010/2010_X-078.7846_Y0041.1949.png,2010
Centre,0041.0663,-077.8060,f6fa493b-1444-5c58-b9e7-8135ce6df895,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2010/2010_X-077.8060_Y0041.0663.png,2010
Clinton,0041.4093,-077.5649,151c5c79-20f9-5874-8083-2f4cae49f85f,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2010/2010_X-077.5649_Y0041.4093.png,2010
Elk,0041.5835,-078.4758,631e0d07-b44a-5ca2-a0fe-db35988ceb3c,https://s3.amazonaws.com/FrackFinder/Tadpole/Elk/2010/2010_X-078.4758_Y0041.5835.png,2010
Centre,0041.1188,-078.0604,8f2063ea-b8e9-5636-8cee-f243af6a3dbe,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2010/2010_X-078.0604_Y0041.1188.png,2010
Clarion,0041.0510,-079.4405,0a879fb5-c6e9-5898-9021-f6fede0866f1,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2010/2010_X-079.4405_Y0041.0510.png,2010
Clarion,0041.0872,-079.4976,2654f880-1574-598a-953d-78714438c29d,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2010/2010_X-079.4976_Y0041.0872.png,2010
Clarion,0041.2013,-079.2145,4e509dcc-953e-585a-b906-94c96851a9f5,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2010/2010_X-079.2145_Y0041.2013.png,2010
Clarion,0041.0325,-079.4541,7a40b0e2-7912-51f7-a382-0eb0f00b1694,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2010/2010_X-079.4541_Y0041.0325.png,2010
Clinton,0041.2467,-077.4747,fb5a89de-974d-5a38-8fbb-69dd91dd9cac,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2010/2010_X-077.4747_Y0041.2467.png,2010
Clinton,0041.4064,-077.6277,c563fd9d-3649-554b-8388-994656af91cc,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2010/2010_X-077.6277_Y0041.4064.png,2010
Cameron,0041.6079,-078.3635,aacc1e03-4bd1-5c34-ac3f-8ada2e9adbd7,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2008/2008_X-078.3635_Y0041.6079.png,2008
Clinton,0041.1570,-077.7506,2b0f7636-11e1-54a7-b598-2e3d088eb588,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2010/2010_X-077.7506_Y0041.1570.png,2010
Cambria,0040.2918,-078.7790,592852f6-aad4-507f-a839-a0195d5e1be8,https://s3.amazonaws.com/FrackFinder/Tadpole/Cambria/2005/2005_X-078.7790_Y0040.2918.png,2005
Cambria,0040.4033,-078.8749,affb5e5c-2704-5dba-8c27-697929dc9a58,https://s3.amazonaws.com/FrackFinder/Tadpole/Cambria/2005/2005_X-078.8749_Y0040.4033.png,2005
Cambria,0040.6776,-078.4726,5d248630-8fed-5558-846b-55e90ee2c200,https://s3.amazonaws.com/FrackFinder/Tadpole/Cambria/2005/2005_X-078.4726_Y0040.6776.png,2005
Cambria,0040.6102,-078.5868,24679505-ab74-5ba6-96f7-ce2167632325,https://s3.amazonaws.com/FrackFinder/Tadpole/Cambria/2008/2008_X-078.5868_Y0040.6102.png,2008
Cambria,0040.4033,-078.8749,affb5e5c-2704-5dba-8c27-697929dc9a58,https://s3.amazonaws.com/FrackFinder/Tadpole/Cambria/2008/2008_X-078.8749_Y0040.4033.png,2008
Cameron,0041.4453,-078.2269,85370214-e820-5da0-8609-b9fbd88efb3d,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2005/2005_X-078.2269_Y0041.4453.png,2005
Cameron,0041.4464,-078.2518,33b91994-d8bd-5e88-8bae-42cc601d1d12,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2005/2005_X-078.2518_Y0041.4464.png,2005
Cameron,0041.5956,-078.3316,5104cd14-72c8-5f70-bda7-d687462c3765,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2008/2008_X-078.3316_Y0041.5956.png,2008
Cameron,0041.4166,-078.2714,53529efd-283c-54c2-8dff-97d75efa4999,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2008/2008_X-078.2714_Y0041.4166.png,2008
Centre,0041.0595,-077.9664,bcb82100-dfc2-5082-bbef-4a7e8f4d7547,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.9664_Y0041.0595.png,2008
Centre,0041.0913,-077.9694,05ee37b0-3e11-53ec-a522-ae8ba09b3d4f,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.9694_Y0041.0913.png,2008
Centre,0041.1210,-077.9666,4379b283-050c-51ce-a139-773b6ae801d6,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2010/2010_X-077.9666_Y0041.1210.png,2010
Clarion,0041.2455,-079.5086,32548684-f646-5426-8bd3-cdb298ff0fd9,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2010/2010_X-079.5086_Y0041.2455.png,2010
Clarion,0041.0486,-079.2340,24c1b086-f024-59f0-8ce5-e1e31ece0ab7,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2010/2010_X-079.2340_Y0041.0486.png,2010
Clinton,0041.2246,-077.9980,25012b79-f9bc-5976-8a25-20008eb94bab,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2010/2010_X-077.9980_Y0041.2246.png,2010
Clinton,0041.1968,-077.6830,3abe0836-d795-5f29-b8e6-e25db12e6dce,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2010/2010_X-077.6830_Y0041.1968.png,2010
Cambria,0040.2815,-078.6901,1a01723b-3732-52cc-9386-fbb72bea353b,https://s3.amazonaws.com/FrackFinder/Tadpole/Cambria/2008/2008_X-078.6901_Y0040.2815.png,2008
Cambria,0040.6776,-078.4726,5d248630-8fed-5558-846b-55e90ee2c200,https://s3.amazonaws.com/FrackFinder/Tadpole/Cambria/2008/2008_X-078.4726_Y0040.6776.png,2008
Cameron,0041.5956,-078.3316,5104cd14-72c8-5f70-bda7-d687462c3765,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2005/2005_X-078.3316_Y0041.5956.png,2005
Cameron,0041.4557,-078.2683,51f1089c-38de-524b-94bb-bbc7ffe14921,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2005/2005_X-078.2683_Y0041.4557.png,2005
Cameron,0041.4959,-078.4164,b758e252-e770-569e-ac20-3af3281e8808,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2005/2005_X-078.4164_Y0041.4959.png,2005
Cameron,0041.4166,-078.2714,53529efd-283c-54c2-8dff-97d75efa4999,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2005/2005_X-078.2714_Y0041.4166.png,2005
Cameron,0041.6018,-078.3633,7b96372c-f8af-56c6-8b15-3555bb1c8720,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2005/2005_X-078.3633_Y0041.6018.png,2005
Cameron,0041.4157,-078.2487,67bdd1fe-6e5b-5ecc-8c8b-b39c13b28b1e,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2005/2005_X-078.2487_Y0041.4157.png,2005
Cameron,0041.4453,-078.2269,85370214-e820-5da0-8609-b9fbd88efb3d,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2008/2008_X-078.2269_Y0041.4453.png,2008
Cameron,0041.4557,-078.2683,51f1089c-38de-524b-94bb-bbc7ffe14921,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2008/2008_X-078.2683_Y0041.4557.png,2008
Cameron,0041.4959,-078.4164,b758e252-e770-569e-ac20-3af3281e8808,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2008/2008_X-078.4164_Y0041.4959.png,2008
Cameron,0041.4464,-078.2518,33b91994-d8bd-5e88-8bae-42cc601d1d12,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2008/2008_X-078.2518_Y0041.4464.png,2008
Cameron,0041.6018,-078.3633,7b96372c-f8af-56c6-8b15-3555bb1c8720,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2008/2008_X-078.3633_Y0041.6018.png,2008
Cameron,0041.4157,-078.2487,67bdd1fe-6e5b-5ecc-8c8b-b39c13b28b1e,https://s3.amazonaws.com/FrackFinder/Tadpole/Cameron/2008/2008_X-078.2487_Y0041.4157.png,2008
Centre,0040.8486,-078.2443,a8d17d8b-5722-5410-96df-8c52641a37b4,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-078.2443_Y0040.8486.png,2008
Centre,0041.0153,-077.9185,1afe7fd6-c0c1-5f6a-a40c-d3cb408fd2dd,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.9185_Y0041.0153.png,2008
Centre,0041.1062,-077.7726,f525148e-4a19-5610-916b-726d0e53c201,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.7726_Y0041.1062.png,2008
Centre,0041.0924,-077.9553,a61dc896-a7c2-558d-b445-1ceb8ce59172,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.9553_Y0041.0924.png,2008
Centre,0041.0205,-078.0566,21f36678-43d8-5bf8-9c55-c0c116aca45f,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-078.0566_Y0041.0205.png,2008
Centre,0041.0597,-077.8268,5c773ed2-9179-5cff-9dc7-ab583c013c6e,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.8268_Y0041.0597.png,2008
Centre,0041.0663,-077.8060,f6fa493b-1444-5c58-b9e7-8135ce6df895,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.8060_Y0041.0663.png,2008
Centre,0041.1210,-077.9666,4379b283-050c-51ce-a139-773b6ae801d6,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.9666_Y0041.1210.png,2008
Centre,0041.0506,-077.9085,204d9c66-bbb6-5ff5-b88f-a496f9ba21aa,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.9085_Y0041.0506.png,2008
Centre,0041.0066,-077.9608,c7942f8f-6816-54c1-ad03-229ccff47c0c,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.9608_Y0041.0066.png,2008
Centre,0041.1343,-077.8866,386c16c3-288c-5566-839e-e23c98f33adf,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.8866_Y0041.1343.png,2008
Centre,0041.0845,-078.0199,5e4078fe-23cf-500d-a217-0d3f41e5c998,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-078.0199_Y0041.0845.png,2008
Centre,0041.1309,-077.8887,dcf4144d-e017-5c6a-9b40-b239514c7178,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.8887_Y0041.1309.png,2008
Centre,0041.0663,-077.9043,0488f055-c3ac-5716-919e-858626b04235,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.9043_Y0041.0663.png,2008
Centre,0041.0747,-077.8011,c6c725d0-9c99-5a30-86af-627ec833a21b,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-077.8011_Y0041.0747.png,2008
Clarion,0041.0464,-079.3464,66049df0-9dea-5c88-a3d6-e93d70f9c94a,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.3464_Y0041.0464.png,2005
Clarion,0041.3044,-079.3488,5e302671-e88a-5b2d-86b7-645d1e8dbe2f,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.3488_Y0041.3044.png,2005
Clarion,0041.0935,-079.3765,9899fb29-9c18-5f22-b903-58a70014ed1f,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.3765_Y0041.0935.png,2005
Clarion,0041.1954,-079.2131,6ab9c733-e82a-56b6-b94e-baed8486d4a4,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.2131_Y0041.1954.png,2005
Clarion,0041.1501,-079.2158,0d328fe7-6915-5f55-a508-0c08a603520d,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.2158_Y0041.1501.png,2005
Clarion,0041.2859,-079.4879,57f4d505-7a40-5ede-820b-0034ad814fb0,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.4879_Y0041.2859.png,2008
Clarion,0041.0486,-079.2340,24c1b086-f024-59f0-8ce5-e1e31ece0ab7,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.2340_Y0041.0486.png,2008
Clarion,0041.2013,-079.2145,4e509dcc-953e-585a-b906-94c96851a9f5,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.2145_Y0041.2013.png,2008
Clarion,0041.0431,-079.4554,be9828e2-f47e-5a6d-ac37-d02b33e1955f,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.4554_Y0041.0431.png,2008
Clinton,0041.2467,-077.4747,fb5a89de-974d-5a38-8fbb-69dd91dd9cac,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.4747_Y0041.2467.png,2005
Clinton,0041.2246,-077.9980,25012b79-f9bc-5976-8a25-20008eb94bab,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.9980_Y0041.2246.png,2005
Centre,0041.1309,-078.0472,4964510b-d036-5d25-8f6b-eff4cc6cedc7,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-078.0472_Y0041.1309.png,2008
Centre,0041.0772,-078.0075,0c028451-3217-5e8d-ad7c-8dfac879d2fb,https://s3.amazonaws.com/FrackFinder/Tadpole/Centre/2008/2008_X-078.0075_Y0041.0772.png,2008
Clarion,0041.0486,-079.2340,24c1b086-f024-59f0-8ce5-e1e31ece0ab7,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.2340_Y0041.0486.png,2005
Clarion,0041.2013,-079.2145,4e509dcc-953e-585a-b906-94c96851a9f5,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.2145_Y0041.2013.png,2005
Clarion,0041.0431,-079.4554,be9828e2-f47e-5a6d-ac37-d02b33e1955f,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.4554_Y0041.0431.png,2005
Clarion,0041.0464,-079.3464,66049df0-9dea-5c88-a3d6-e93d70f9c94a,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.3464_Y0041.0464.png,2008
Clarion,0041.0510,-079.4405,0a879fb5-c6e9-5898-9021-f6fede0866f1,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.4405_Y0041.0510.png,2008
Clarion,0040.9997,-079.4478,eb469718-a2fb-5974-83e1-1a9cc5dc0f97,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.4478_Y0040.9997.png,2008
Clarion,0041.3931,-079.3696,64131493-8e83-57b8-95f0-f116d73e7e81,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.3696_Y0041.3931.png,2008
Clarion,0041.0325,-079.4541,7a40b0e2-7912-51f7-a382-0eb0f00b1694,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.4541_Y0041.0325.png,2008
Clinton,0041.1968,-077.6830,3abe0836-d795-5f29-b8e6-e25db12e6dce,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.6830_Y0041.1968.png,2005
Clinton,0041.2839,-077.5329,08b82188-dceb-5a40-90c5-641ca44943ff,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.5329_Y0041.2839.png,2005
Clinton,0041.2441,-077.9781,5467998f-1628-5f7e-a3ec-cddb836fd6b5,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.9781_Y0041.2441.png,2005
Clinton,0041.1981,-077.6882,e275c6bd-fc04-5d68-a326-6a77a37b0cfd,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.6882_Y0041.1981.png,2005
Clinton,0041.3856,-077.5464,4e3f6cef-a3e6-5c86-8fff-a386713e86ad,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.5464_Y0041.3856.png,2005
Clinton,0041.2307,-077.4677,b3ff197f-9efd-5bde-bbeb-b1580b7e1e36,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.4677_Y0041.2307.png,2005
Clinton,0041.3703,-077.5807,1b66f235-35b5-57e2-9f5f-286ecc39c65e,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.5807_Y0041.3703.png,2005
Columbia,0041.2369,-076.3664,b21e43a5-42c0-55c0-8e70-9ea1421580d3,https://s3.amazonaws.com/FrackFinder/Tadpole/Columbia/2008/2008_X-076.3664_Y0041.2369.png,2008
Blair,0040.3606,-078.5559,bd2f277b-25bd-5274-ac65-d2f2bee0e1bb,https://s3.amazonaws.com/FrackFinder/Tadpole/Blair/2005/2005_X-078.5559_Y0040.3606.png,2005
Clinton,0041.4064,-077.6277,c563fd9d-3649-554b-8388-994656af91cc,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.6277_Y0041.4064.png,2005
Clinton,0041.3671,-077.6705,62f87a6e-795f-5f18-9b80-ea9bcc54e49d,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.6705_Y0041.3671.png,2005
Clarion,0041.0872,-079.4976,2654f880-1574-598a-953d-78714438c29d,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.4976_Y0041.0872.png,2005
Clarion,0041.2602,-079.5325,236e0398-4a01-56c6-95bf-fbc80e565f3d,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2005/2005_X-079.5325_Y0041.2602.png,2005
Blair,0040.3707,-078.5360,8b630123-3c1f-5035-abfd-029251862db5,https://s3.amazonaws.com/FrackFinder/Tadpole/Blair/2005/2005_X-078.5360_Y0040.3707.png,2005
Clarion,0041.3044,-079.3488,5e302671-e88a-5b2d-86b7-645d1e8dbe2f,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.3488_Y0041.3044.png,2008
Clarion,0041.0935,-079.3765,9899fb29-9c18-5f22-b903-58a70014ed1f,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.3765_Y0041.0935.png,2008
Clarion,0041.1954,-079.2131,6ab9c733-e82a-56b6-b94e-baed8486d4a4,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.2131_Y0041.1954.png,2008
Clarion,0041.1501,-079.2158,0d328fe7-6915-5f55-a508-0c08a603520d,https://s3.amazonaws.com/FrackFinder/Tadpole/Clarion/2008/2008_X-079.2158_Y0041.1501.png,2008
Clinton,0041.2377,-077.3796,75a16347-8836-5a12-bd83-5871385e87fe,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.3796_Y0041.2377.png,2005
Clinton,0041.2394,-077.4535,a65e389e-f4a6-5956-b8e8-3b952cb2d4db,https://s3.amazonaws.com/FrackFinder/Tadpole/Clinton/2005/2005_X-077.4535_Y0041.2394.png,2005
