InputID,TargetID,Distance
40.29424014-79.62443083---2008,eb9f2a2c-8cba-5ca1-9e4c-cc9f877312e5,0.000906134605925
39.95037513-79.97620963---2008,9d7c4d1f-a371-5dcb-affd-b50fae607baf,0.00657404773441
39.93150681-79.8729887---2008,db2b3778-0a73-5f44-a70c-63d8470f011a,0.000668324660854
41.40651415-77.16075304---2008,3f76cc0d-f6be-5b54-9575-d0f43a35bf64,5.40477238123e-05
39.86078565-79.97009651---2008,ae664fe9-676d-5e72-8284-03db14bed30d,0.00697882466112
40.84682156-79.83758914---2008,6f92359e-4e2f-5a14-9da7-5f4afff96e05,0.000853055293169
39.90981323-79.96902209---2008,656f426a-aa74-5af7-835c-58515a783b47,0.000500887112275
41.87415958-77.66392847---2008,bd258f1a-d267-5bd7-b51b-555c83de81ce,0.000971837993082
41.75330359-77.33874642---2008,9b1bd6e1-a530-5f6d-8701-37e3b9d0efd0,0.000312642496069
40.19646319-79.71448542---2008,6ca2b615-a5ec-5365-a740-c2d5500b3952,0.000456574323334
40.3297061-80.28385841---2008,3d53f2cf-a0dd-5bc4-8bb0-6030364d9883,0.00220300673609
40.24621048-79.74858738---2008,404dccfe-2b3b-5a57-8cc3-15503cd7307b,0.000693113473292
40.85710199-79.5098526---2008,6bfc6315-ad37-58f1-a2d0-caed863df0fe,0.000284578112871
40.2934806-79.6351647---2008,203200a4-31b9-5cff-b804-92c8e8b9c5c6,0.00339007788491
41.58491969-78.47250131---2008,b49bf88e-885e-5d18-aaec-86c0faca6427,0.000283051104436
39.92022546-79.94209042---2008,90b4b2ad-e913-5fe8-9dc9-b50a88cea4de,0.00788874249938
39.93709603-79.83857411---2008,27f83862-e05e-5eac-923b-f0981f94ee57,0.00373020912591
39.96893214-79.83419633---2008,4aebdc34-e171-51bc-a18b-8a3f6b65418c,0.000243625408844
40.28196851-80.24549119---2008,af7e4d9a-3fb1-5bb8-bcff-f148dee2d18d,0.00696267915242
41.75514698-77.36820972---2008,8086291c-cdae-5e2f-aec1-234c6ee889d3,0.00019667737705
41.7080484-75.87158066---2008,cce434bc-6bc1-5760-970c-1f466951615d,0.000328243055733
39.81071007-79.96735941---2008,79f6bf2d-1ef0-5df6-9f27-0d58c2947fd9,4.83447106036e-05
39.73334844-80.01364185---2008,9d340c50-aabf-5b67-8b5e-25269bb838b8,0.000960334521078
40.63070004-79.37055529---2008,bd23cd36-551c-52f5-a034-318522de0f8d,0.00365397679976
40.24708799-79.74422552---2008,1a2b7250-9275-57bd-9f2e-bc9fef5f138e,0.00237716100885
39.89806099-80.30322677---2008,fc10c8d7-3f26-5397-ae1f-d507b0a90896,0.00561398542465
39.82247601-79.95395614---2008,492a5a15-2910-5fc5-a8bc-2aff1c1fc29d,0.00289901879774
40.20485784-79.73770311---2008,e08abf1f-fc3b-5375-b87f-d1f6a7f71a9e,0.00416946706449
40.2264795-80.51616131---2008,aa99637f-1aad-50b6-b4d0-d2a2fe7c78ad,0.000133070030519
40.24402003-80.30923077---2008,c6e9e57a-0a89-5827-a13a-aaf2cb46385f,0.000442801198353
41.27081481-77.27903068---2008,0db8e646-f536-5d87-a2f5-41a2460965f9,0.000330674385503
40.33022963-80.28222854---2008,3d53f2cf-a0dd-5bc4-8bb0-6030364d9883,0.000550602283916
40.01998395-80.03896312---2008,4ad2c80e-67ec-5333-82cb-31374f5922d7,0.0017149181007
41.70432243-77.56277632---2008,ffcd1a4d-6343-5905-bd64-939c63ab2c8f,0.000431020603848
40.24813091-80.3285787---2008,f0fc7e77-2e62-50ac-aeca-cd8aeda7ba04,0.000282088689176
40.22455393-79.71209983---2008,2ead0093-c02e-5910-afeb-5241a199ba61,0.00110274497409
39.86182467-79.97397356---2008,ae664fe9-676d-5e72-8284-03db14bed30d,0.00344335794199
40.17135003-79.75687339---2008,dc97c4ba-7885-5a71-93c8-1f55512ba608,0.000359224595025
40.02060897-80.03509313---2008,6fd76aa9-dbf4-5f4f-8fbe-1e12e168a2df,0.00263100503058
39.90756844-80.29888741---2008,1baa2f76-0ab1-5b37-b845-db28180b2c08,0.00134231134219
40.2417977-79.73662075---2008,f283c8ed-dd12-5dbe-a0f3-1c5bc6789c57,0.00657072386427
40.17050956-79.75742703---2008,dc97c4ba-7885-5a71-93c8-1f55512ba608,0.000896138946602
39.90208342-79.95552263---2008,0445268b-58ce-50e4-a7d9-b6ee336fc511,0.000304084474813
40.24498029-80.28079236---2008,90eda133-b64e-5faa-9d3f-d04e7efa6d6f,0.00197145227963
41.92899882-76.5782273---2008,019308d0-9842-561e-81fa-ed40f0d22498,0.000475424425512
41.71655622-76.13524211---2008,5b4538e6-f94d-5936-8943-9658a3f94256,0.000454199901446
40.25430772-80.32139167---2008,bf248f22-1bfc-52d9-a482-7a1d1f9e4e02,0.00315910006588
40.27728886-80.24038595---2008,bffb0c24-0386-514a-a275-f9e1efa0a858,0.000445714963424
39.83655457-79.9753269---2008,6c91a873-4362-57f7-a298-ed9bf497546f,0.004399064116
39.80193479-80.00502497---2008,5b412c17-2209-5b48-a1fb-29da35facf61,0.000261831935624
41.72812786-75.87919774---2008,c6e463cf-42e0-5bc1-86a8-f27a5595bc34,0.000137157588292
39.935491-79.84168949---2008,27f83862-e05e-5eac-923b-f0981f94ee57,0.000236535302149
39.90786094-80.29698071---2008,1baa2f76-0ab1-5b37-b845-db28180b2c08,0.00303860540673
39.9684416-79.83431602---2008,4aebdc34-e171-51bc-a18b-8a3f6b65418c,0.000281846129614
41.09256368-78.30643528---2008,91b55120-d5a8-5d13-a1e8-83040a4a90e9,0.00046614842389
39.88381269-80.00559333---2008,931e8624-c5da-5909-a4b0-209fc17c5d5a,0.00273047210079
39.85212458-79.96931546---2008,fa527b32-8265-50d1-845b-15e4f0377298,0.00095864154608
39.94176606-80.03064668---2008,40eaf892-b219-5c6a-b053-dde74d24b806,0.00076813452718
41.27089831-76.65958109---2008,e162b6da-2379-5ff5-80c0-99c03f72324c,0.000110093587772
41.33499877-77.16442387---2008,8377a3a4-e182-5f60-8a98-1a7fb73f04e8,0.000358182215835
40.20074709-79.72975389---2008,30101725-459e-5152-a87c-896dc0b47e65,0.000389934531924
40.28364336-80.22781222---2008,57cd674e-438d-516e-a4ec-ef25c8b82363,0.000656748905814
40.87463599-79.50976292---2008,3b0b7751-551f-57ae-a0f6-a3b5c685c416,0.00372774883198
39.91805594-79.94757731---2008,60f48cf5-3316-5f2d-be69-e4b581af5bc0,0.00644863354154
39.90903479-79.96973941---2008,656f426a-aa74-5af7-835c-58515a783b47,0.00143000562775
41.73117242-75.92158709---2008,e9677cc2-470f-5ba7-ba5c-495abe67027d,0.000272979445603
39.93386308-79.96728323---2008,6e7c71aa-36fc-5afe-a8d2-6ccd0f6c4cf7,0.00157971665135
41.60171271-76.89486596---2008,9f7ef20e-e02b-51f2-a363-9c8f43d90e65,0.000361134677799
41.30419564-79.34883069---2008,5e302671-e88a-5b2d-86b7-645d1e8dbe2f,0.000215142195215
39.91637573-79.86835734---2008,ce08afee-3885-5e18-af48-467a988fbf9b,0.000182171924754
39.92881826-79.97139985---2008,9cbecc8a-e2bb-5b25-ac4f-03a3cf6d62b5,0.000504586680644
40.80261804-79.66143939---2008,ada7cac5-4865-5e31-93d6-aeb0b5561d06,0.000223317537292
41.70803366-75.87091379---2008,cce434bc-6bc1-5760-970c-1f466951615d,0.000343856910883
40.24353929-80.27948491---2008,90eda133-b64e-5faa-9d3f-d04e7efa6d6f,0.000411983755248
39.91820975-79.95158546---2008,60f48cf5-3316-5f2d-be69-e4b581af5bc0,0.00453205395309
39.9170774-79.93708099---2008,90b4b2ad-e913-5fe8-9dc9-b50a88cea4de,0.00305421561146
40.11967606-79.815262---2008,654eb086-1ff3-5bbd-8d28-ed5616e1af02,0.000218647807275
40.63316122-79.36441492---2008,bd23cd36-551c-52f5-a034-318522de0f8d,0.0040640651073
40.29765938-79.62539108---2008,eb9f2a2c-8cba-5ca1-9e4c-cc9f877312e5,0.00329996771226
41.30638712-79.34712679---2008,5e302671-e88a-5b2d-86b7-645d1e8dbe2f,0.00262202566967
40.25118774-80.32356866---2008,25b5df88-ad53-5775-a476-4e55782248b6,0.000767475427294
41.24410719-77.97766598---2008,5467998f-1628-5f7e-a3ec-cddb836fd6b5,0.000433019057402
39.9407736-79.95569109---2008,1ab3c72d-f99d-500b-add0-832a4cde4918,8.63936121315e-05
40.29417613-79.62510736---2008,eb9f2a2c-8cba-5ca1-9e4c-cc9f877312e5,0.000287981026166
40.18259192-79.75087931---2008,8c08c5fd-e7a8-5487-832b-fc260fcf94c4,0.00584239016167
40.24680693-80.38156432---2008,86effefb-4b1f-57d7-adb6-ca69c86b9899,0.000258296915831
41.27472047-77.26726828---2008,4b8df70d-4e57-52f8-aedf-7911cae6109d,0.000267112068415
39.7481694-79.87829488---2008,343c55b5-26ce-5012-85c0-c77387dded6c,0.000441682944382
39.88588525-80.0079578---2008,931e8624-c5da-5909-a4b0-209fc17c5d5a,0.000573911148256
39.82787111-79.96883429---2008,9586fb6c-40a6-55b6-9c27-c641e7cb2d15,0.00690238082945
41.17545544-78.98215279---2008,6b797790-d9e2-56d2-aeb3-318c0b550829,0.00649243130997
39.83970566-79.97365235---2008,9beb4edd-13cf-5cc7-8486-f7845927b4b6,0.00292987236693
39.89293103-80.03294196---2008,b1539524-8ecf-50f5-b444-9462588479ff,0.00620035922832
40.01673578-80.03516425---2008,6fd76aa9-dbf4-5f4f-8fbe-1e12e168a2df,0.00541850860527
39.93368196-80.02983741---2008,f30e2346-1786-5a55-9a59-0bcb0f89a2e9,0.000444495021651
40.27187538-80.38362181---2008,ae7f7b54-7ced-5c03-84d2-1f7fd82feef6,0.000628831694114
41.70564789-75.86612645---2008,b4e8290f-c220-51d7-8977-be91d7baa435,0.000232704125559
39.89281242-80.28944326---2008,770512d0-d6f2-57e3-b6e4-201138aa5084,0.00327650536222
39.89847335-80.02754078---2008,b1539524-8ecf-50f5-b444-9462588479ff,0.00170973296903
41.78065022-77.12986295---2008,f9c9b662-71ec-5d29-a929-6141168fb0ef,0.000827643078998
41.71296781-75.87083261---2008,b825adf0-e52b-59cd-bce7-7e69ca73647f,0.000284823488828
40.51389149-79.18079944---2008,294979f5-9b2b-5698-99a9-6a15b266edea,0.00668230173171
39.83705983-79.97144299---2008,6c91a873-4362-57f7-a298-ed9bf497546f,0.000493271317913
39.89347325-80.28845849---2008,770512d0-d6f2-57e3-b6e4-201138aa5084,0.00229303268318
41.70956853-76.681722---2008,296c0b64-0859-560b-9142-34a1d254263d,0.000894026554335
41.41417183-78.27150899---2008,53529efd-283c-54c2-8dff-97d75efa4999,0.00244002783368
39.9002804-80.03668712---2008,b1539524-8ecf-50f5-b444-9462588479ff,0.00796270331547
39.92263614-79.88562486---2008,55c316cd-4a0b-5736-bc9d-84fbeaf9f4b4,0.000253683475875
39.83710781-79.97070229---2008,6c91a873-4362-57f7-a298-ed9bf497546f,0.000303402366247
40.84744071-79.83774308---2008,6f92359e-4e2f-5a14-9da7-5f4afff96e05,0.000579464191875
40.11197217-79.79578341---2008,1a9aeebd-1f52-5bf5-aa80-b7dff0a18af0,0.000444585511092
40.26300005-80.38837507---2008,dd112f31-50d6-5457-a5ed-2d25f6193b7a,0.00041132228878
39.89932121-80.30346621---2008,fc10c8d7-3f26-5397-ae1f-d507b0a90896,0.00444631861669
39.72188567-79.96234646---2008,1e47e3cb-2da5-5fbf-8785-5c3f77a24c3c,0.000629644808779
39.73353935-79.98762287---2008,e1a7d5a7-f106-5d10-b5be-5855017652a3,0.000300972710668
39.94113864-79.86363231---2008,38c64dd2-c5f7-5c80-9706-3f1b43dac944,0.000373673374879
40.23714176-79.74717663---2008,cdd4205c-10ca-5746-baf9-e5d6f3adc9a4,0.000752042130663
41.72429568-75.87155955---2008,e0b6a2e1-eb11-55cb-8c50-ddbf7cbbb28f,0.000135780973556
40.23806848-79.74719293---2008,cdd4205c-10ca-5746-baf9-e5d6f3adc9a4,0.000403436890341
39.87306102-79.96437586---2008,a876ac1e-959c-5137-9cec-71e7968eb5e3,0.000817982898345
40.85495484-79.57886017---2008,75d3c6cb-434a-5554-816b-c023d7c8c5cb,0.00327932572636
39.90946392-79.96307561---2008,5f055201-7a27-5b14-8e1c-9d379959852d,0.00334491612506
39.92422113-79.96744027---2008,c2b32a24-04bb-5751-8af1-df20ddc69548,0.000533741151085
40.24407671-80.34738009---2008,e3c106ca-f0e9-574c-998d-c3011b6c9425,0.000385262018216
40.20777221-79.69775106---2008,9eab5c16-41cf-5016-a753-d0b2e73aa4a7,0.00624713050429
41.32351571-77.29159741---2008,1b532611-444b-576a-ad18-7ada80182801,0.000368726909887
41.12334419-79.75347301---2008,94cc48a7-baa7-5e51-80b6-62f6fe5555f5,0.000540675466916
39.93830933-79.94959862---2008,1ab3c72d-f99d-500b-add0-832a4cde4918,0.00664078303933
39.97352513-79.6512077---2008,46e333b9-51d0-5ec9-b62d-011cb832a739,0.00367596165662
40.27397378-80.31862617---2008,8150a2a3-62ed-5be6-9f79-8666fb6706fd,0.00564551695892
40.27451769-80.25402429---2008,553c6dad-1097-51aa-91d0-857df08cd9eb,0.000403386924908
40.0926501-79.80205225---2008,23a73da7-6720-572e-a029-21029df88286,0.00572592915079
40.19323906-79.71232065---2008,01113879-cc6d-54bb-8f4b-d91ff9aa9a4a,0.00103457678744
41.73432562-75.86930354---2008,cea23866-9847-5a42-8b3e-0f1c7f4b4eca,0.000370229815117
40.22913068-79.75554342---2008,6c42e59d-7f8b-551f-ad7e-46a1772caa06,0.00465605808654
41.1977618-77.68816526---2008,e275c6bd-fc04-5d68-a326-6a77a37b0cfd,0.000304604802787
39.73262085-80.01359197---2008,9d340c50-aabf-5b67-8b5e-25269bb838b8,0.000428379567509
40.22630481-79.7498261---2008,8c0c7ea9-aa01-5d89-b7b2-32c27989acc3,0.00234945567539
41.06621498-77.9039953---2008,0488f055-c3ac-5716-919e-858626b04235,0.000337055813231
39.8676172-80.0496758---2008,cda81ed5-9ccd-5a6b-add0-1de27f70b9dc,0.0012553921038
40.2434925-80.32157035---2008,78d35955-c32d-5d7a-b1a8-7e0d07f58d28,0.00038248628237
39.91839195-80.0480522---2008,f30e2346-1786-5a55-9a59-0bcb0f89a2e9,0.0242137439748
39.84232645-79.97601513---2008,9beb4edd-13cf-5cc7-8486-f7845927b4b6,0.00066962114788
39.92342812-80.00298078---2008,5f7f1e74-a08c-5c2b-a9d0-dc5f02f9582e,0.00022471333003
40.68462591-79.58817659---2008,629b118a-acda-5ce4-89fe-ac2c95424ebf,0.0075564039573
41.11330845-79.73987267---2008,8d1fd06d-c3ef-5315-9da6-b8ccfd0b3f82,0.000528622048366
39.93774125-79.95799137---2008,1ab3c72d-f99d-500b-add0-832a4cde4918,0.00383966972506
40.20715526-80.3676438---2008,42ae4815-6d54-5741-8fb9-5bef908ddc94,0.000544269045662
41.74966348-75.87445131---2008,2888f985-a638-565e-b8b0-876e0603be7f,6.39823921139e-05
39.88840842-80.29414286---2008,1704ae23-18a9-52de-880f-c531f654041c,0.000641526176521
40.12021456-79.80248827---2008,2ad283b3-1ee0-580d-bc41-e1e99a07bceb,0.000527512641008
40.20167463-79.7414046---2008,e08abf1f-fc3b-5375-b87f-d1f6a7f71a9e,0.000975126916829
39.81507303-80.00421871---2008,9193daac-f172-5d18-a77c-fc78ac232cf0,0.000335344395928
41.09612988-78.30763192---2008,83718681-6e88-5719-837b-018739e2ccba,0.000191265785116
39.82752881-79.9800192---2008,59d01532-d1d7-5915-84bd-32ac93b06ea1,0.00462682161993
40.2246367-79.71327591---2008,2ead0093-c02e-5910-afeb-5241a199ba61,0.00016027985703
39.93316554-79.95554348---2008,1ab3c72d-f99d-500b-add0-832a4cde4918,0.00768484534733
41.09115259-77.96899075---2008,05ee37b0-3e11-53ec-a522-ae8ba09b3d4f,0.000468761702374
39.95829264-79.83416898---2008,79c81531-a3cd-582e-950a-8be6ba8c4da7,0.000345459719515
40.19221724-79.71269645---2008,01113879-cc6d-54bb-8f4b-d91ff9aa9a4a,0.000103352631398
41.71101274-76.08377357---2008,822fa782-159f-5318-9202-8b35302dc66b,0.000171383704002
40.01098189-79.63159649---2008,06c4a8a2-37b3-5548-bc75-9e6446120a4e,0.000213553938229
41.72848421-75.88519169---2008,73e7ebab-a6d0-569b-82cd-b8856f63718b,0.000203756067714
39.92655068-79.95896533---2008,ce73b089-1ba8-59d3-a53c-f420001306b3,0.00365955552745
41.79169095-77.11833961---2008,8fbd8db5-10e7-588c-adca-8ef4baff1872,0.00055569769478
39.95807101-79.68648407---2008,8e90b04f-4105-5c46-a3f2-3d14a00d573f,0.00436361174846
39.94180514-80.02513962---2008,d3c78684-3067-5344-8f34-53f7cf48598d,7.02188282705e-05
41.87266257-78.61767525---2008,fd098bc7-1064-5909-a5f5-6c0d7ccd19b9,0.0108768400809
39.85673727-79.98732319---2008,75a2a385-50b3-56ce-b498-e01e206c9a1d,0.000663870697598
39.87930548-79.98371151---2008,6b86ddba-fe1e-5ea7-8158-c9b3c8c3cf65,0.000133185071922
40.63310482-79.36861128---2008,bd23cd36-551c-52f5-a034-318522de0f8d,0.00351240533994
41.79503404-76.02857019---2008,00fcdc29-793f-562b-bda2-a62fa9487853,0.000902474630819
40.28587902-80.34968133---2008,13f008fb-97b0-5074-bf65-bc5ce51efed5,0.00209680149106
41.6240553-76.82561704---2008,3df1c43a-09aa-5dca-acdb-3f1891413109,0.000371943663276
41.87152842-77.9169818---2008,28f88e7a-6fd0-5017-b5d7-3c38c956f742,0.000513004471195
40.36215798-79.32985276---2008,ffb69ef9-fd3a-5eda-86e0-aa3a8cab95c4,0.00199926916292
39.85278424-79.97256446---2008,fa527b32-8265-50d1-845b-15e4f0377298,0.00426549780137
39.93335671-80.04609773---2008,f30e2346-1786-5a55-9a59-0bcb0f89a2e9,0.0165378493864
40.11532552-79.79578138---2008,0f9bd850-fd49-5001-bccf-2cda70d5ef55,0.000244860169718
40.25432965-80.24878436---2008,c5b7ef38-3f7f-576b-87a9-56019d76eafa,0.000528779068391
40.17827756-80.40646303---2008,47ea359a-1f22-5622-908d-6d0dbbcda56b,0.00135799890643
41.37674544-77.13511212---2008,15cc5082-af4b-5fd1-a164-3b9867d94986,0.00222424357758
40.18231381-79.74326278---2008,f715c4b8-f3dc-5dd6-9e8b-c2a8ad6c7fc7,0.000440254226065
39.90387797-79.95945069---2008,b5145af6-c29a-5bca-b9fa-91937c114980,0.000710978000458
41.70347213-75.91999858---2008,220fbe88-2551-57c7-b9f6-908b3e149cca,5.71681837952e-05
41.07462707-77.80078405---2008,c6c725d0-9c99-5a30-86af-627ec833a21b,0.000348146130315
40.35849995-79.33508901---2008,a8b4e8a6-acbc-56af-b653-7ba20e6012c6,0.000679708191499
40.24886543-79.74503751---2008,1a2b7250-9275-57bd-9f2e-bc9fef5f138e,0.000626262597434
40.20241337-79.74133068---2008,e08abf1f-fc3b-5375-b87f-d1f6a7f71a9e,0.000242513861136
40.2606939-80.39105127---2008,ac1fe70f-06a7-51a2-bbad-f0188df47484,0.000370671030711
39.86324406-79.97699555---2008,ae664fe9-676d-5e72-8284-03db14bed30d,0.00295071710061
40.49403518-79.56642876---2008,77415556-dad4-58d5-932f-5768af07afb5,0.000951174457429
41.73652288-75.86245717---2008,4bf868df-74ed-54bb-b8d1-d663db5392b4,0.000436695735962
41.74472827-75.87941249---2008,2f660ae9-3afa-5091-b634-56c6d701626b,0.000296327593048
40.17880092-80.41146219---2008,4d843a50-b4b4-5c0b-8dd8-e45deacf6542,0.000542865622494
39.94275007-79.9829822---2008,fe42f038-659f-5779-907c-91cc1146ef79,0.00050180603769
39.84565233-79.97305452---2008,1eeb41fb-a628-5a3c-a043-33aff373d150,0.00047580433908
39.93763389-79.86291505---2008,8eb14e3b-7056-5a9d-850e-6adf46c5926c,6.23908138748e-05
41.61872293-76.93619365---2008,e270084e-b3e9-53e6-85c2-0000a18a1d5a,0.000519986366749
39.84819761-79.97436943---2008,1eeb41fb-a628-5a3c-a043-33aff373d150,0.00323181263295
40.21540718-80.31517013---2008,9d77abfa-a807-54d0-bd39-4837f031b0bb,0.000588283404514
40.22335561-79.75013337---2008,8c0c7ea9-aa01-5d89-b7b2-32c27989acc3,0.000924865335997
39.82462732-79.98179796---2008,59d01532-d1d7-5915-84bd-32ac93b06ea1,0.00637512507784
39.89321834-80.29630955---2008,795380d1-014c-5ce9-a9b6-32ac6f24b415,0.000585041140492
39.92178087-79.94548445---2008,60f48cf5-3316-5f2d-be69-e4b581af5bc0,0.0105840783423
41.32979014-77.16721006---2008,4c7f0588-2304-5e8e-aa68-98dce216b011,0.000312629072065
