"41.730719-75.94735629---2005",3
"41.722048-75.86729499---2010",3
"41.69364097-75.84045135---2010",3
"41.66700323-75.66963184---2010",4
"41.6895531-76.09222681---2010",4
"41.69006996-76.05851216---2010",3
"41.91327877-75.80752963---2010",4
"41.68166241-75.79935863---2010",3
"41.6922013-75.87209225---2010",4
"41.66770778-76.09957954---2010",4
"41.74806959-75.93997584---2010",3
"41.79739579-76.02410063---2010",3
"41.69649785-75.88006399---2010",3
"41.75456982-75.90093998---2010",3
"41.69739212-75.96386362---2010",3
"41.79037278-76.03344346---2010",3
"41.72037783-75.91136473---2010",3
"41.68239597-75.87148252---2010",3
"41.70992622-75.86620156---2010",3
"41.67008713-76.08971875---2005",3
"41.7186305-76.05631914---2010",3
"41.6457955-76.33867267---2010",3
"39.9334632795-79.9620614118---2008",3
"39.9415828472-80.0344961977---2008",3
"39.9157647296-80.0311040824---2008",3
"40.9616586797-78.8723117969---2008",3
"41.2956345385-78.9097928733---2008",3
"40.3507201536-80.2792956504---2008",3
"40.2329842017-80.419452472---2008",3
"40.2963614703-80.3081287541---2008",3
"41.78547715-75.92703747---2008",3
"40.2703054755-80.261453794---2008",3
"41.66892561-76.08988497---2008",3
"41.72875833-75.89882297---2008",3
"40.0204823501-80.0755144674---2008",3
"40.2422408293-80.2840255837---2008",3
"40.1192616602-80.2227654516---2008",3
"40.1775324815-80.0594442087---2008",3
"40.260212739-80.4652409558---2008",3
"40.2449802931-80.2807923588---2008",3
"40.8067453933-79.6565058597---2008",3
"40.3039115331-80.3326845916---2008",3
"41.72941782-75.90271983---2010",3
"39.7425895967-79.4364325117---2008",3
"40.8624462655-79.5034745648---2008",3
"41.7366155-75.89148234---2010",3
"41.71040227-75.91932524---2010",3
"41.71658504-75.87363741---2010",3
"40.2468069286-80.381564315---2008",3
"40.684625907-79.5881765876---2008",3
"40.8351891452-79.681719223---2008",3
"40.83860447-79.6637802669---2008",3
"40.8612774462-79.5014641775---2008",3
"39.8471871267-79.8880064185---2008",3
"40.1153255168-79.7957813774---2008",3
"40.3613112694-78.563874168---2008",3
"41.85910255-76.67866506---2010",3
"41.76731252-76.25139734---2010",3
"41.68072113-76.34871808---2010",3
"41.86805979-76.60410135---2010",3
"41.7319798-76.81306481---2005",3
"41.62030016-76.81954538---2005",3
"40.8026180362-79.6614393862---2008",3
"41.5957213611-78.3314880363---2008",3
"41.2883986478-79.4936425567---2008",3
"41.70784197-76.29294809---2010",3
"41.74873141-76.85608331---2005",3
"40.8793725728-79.5155739042---2008",3
"40.9954698894-79.791864922---2008",3
"40.0084513415-79.6314087442---2008",3
"41.0033553597-79.7901613192---2008",3
"40.8255817751-80.0553079997---2008",3
"40.8837845023-79.9791083094---2008",3
"40.7949776931-78.6213235053---2008",3
"40.7489224486-80.0333588655---2008",3
"40.8006189375-80.0459264644---2008",3
"40.1932390571-79.7123206538---2008",3
"40.2462104828-79.7485873781---2008",3
"40.2007470945-79.7297538893---2008",3
"41.76505728-76.24334311---2010",3
"41.62317831-76.43133187---2005",3
"41.67974586-76.35501439---2005",3
"41.79343661-76.58807951---2005",3
"41.72472359-76.15648859---2010",3
"41.79079605-76.59042177---2005",3
"41.75208628-76.73524669---2005",3
"41.60659155-76.54505139---2010",3
"41.88328525-76.36344723---2010",3
"41.74219793-76.7901441---2010",3
"41.6497218-76.33883994---2010",3
"41.7537226-76.13758716---2010",3
"41.74987072-76.77585647---2010",3
"41.45924333-76.39498998---2005",3
"41.52113638-76.34588228---2005",3
"41.77131842-76.86104339---2010",3
"41.53108249-76.34984688---2010",3
"41.52343932-76.35045844---2010",3
"41.55731233-76.47378453---2010",3
"41.76037184-76.49349952---2005",3
"41.76497565-76.80855541---2005",3
"41.76626935-76.49481397---2010",3
"41.55971298-76.46483152---2010",3
"41.78817607-75.96518973---2008",3
"41.72083876-76.06120289---2008",3
"41.68485948-76.65009639---2010",3
"41.74966535-75.93425641---2010",4
"41.70053519-75.88946514---2010",4
"41.75725003-75.94216779---2010",3
"41.77392437-75.94596724---2010",3
"41.7371486-75.88774242---2010",3
"41.76171509-76.07606133---2010",4
"41.74258402-76.10132346---2010",3
"41.56636044-76.10190293---2010",3
"41.56859124-76.10193496---2010",3
"41.56785712-76.10197849---2010",3
"41.71336304-76.0181955---2010",3
"39.8676172001-80.0496757999---2008",3
"40.1149518021-79.8175849295---2008",3
"39.8984733467-80.0275407755---2008",3
"39.9297715506-79.8572329967---2008",3
"39.9451347397-79.9511197384---2008",3
"40.1171833049-79.8216614127---2008",3
"39.8934732536-80.2884584893---2008",3
"40.1202145609-79.8024882739---2008",3
"39.9302048986-79.8577311989---2008",3
"39.9078609354-80.2969807094---2008",3
"41.4141718264-78.2715089859---2008",3
"39.7714828531-79.5003447124---2008",3
"39.8480840714-79.8609750799---2008",3
"39.9417660619-80.030646685---2008",3
"39.9986712644-79.8070915505---2008",3
"39.9202254602-79.9420904169---2008",3
"39.733539346-79.9876228733---2008",3
"40.1162856504-79.8163764632---2008",3
"39.7481693995-79.8782948785---2008",3
"39.8413344726-79.8833521699---2008",3
"40.0066007043-79.6349322541---2008",3
"39.7229946714-79.9935931671---2008",3
"39.8036634997-79.9713095736---2008",3
"41.2990542796-78.9125305791---2008",3
"39.7291843853-79.7995928805---2008",3
"39.8018157147-79.5264059467---2008",3
"39.837109028-79.8746531083---2008",3
"39.8064023494-79.5219114464---2008",3
"39.9323580072-79.856968804---2008",3
"39.8662749181-79.9937069695---2008",3
"39.9456889898-80.0239669846---2008",3
"39.9268603057-79.9854347248---2008",3
"39.9055696275-79.9707738482---2008",3
"39.7304125589-79.9647324042---2008",3
"40.0026548679-80.2847667337---2008",3
"39.8806614125-80.0009822694---2008",3
"39.9016159651-80.3055553089---2008",3
"39.9435914226-79.9819633259---2008",3
"39.8452934575-79.9892207848---2008",3
"39.911534813-79.965711921---2008",3
"39.8122503284-80.4716088799---2008",3
"39.9020829393-79.9944683815---2008",3
"39.9221427149-80.013784669---2008",3
"39.8569795925-79.9907287865---2008",3
"39.9240309021-80.0028323411---2008",3
"39.7404338521-80.0130406276---2008",3
"39.9192783131-79.9841030712---2008",3
"39.9025081637-79.993072536---2008",3
"39.9086422431-80.3064573269---2008",3
"40.2858790207-80.3496813266---2008",3
"40.2993797977-80.303120918---2008",3
"40.019983953-80.0389631213---2008",3
"39.9374472854-79.9623670837---2008",3
"39.8747993227-79.9461405096---2008",3
"39.9415248479-79.9743335616---2008",3
"40.0249756908-80.0362982188---2008",3
"39.9217559493-80.0285992717---2008",3
"40.2626167944-80.3601800381---2008",3
"41.0035585985-78.8621774468---2008",3
"40.2617537663-80.3718453413---2008",3
"41.6352689059-78.36871399---2008",3
"41.6870843324-78.6325552858---2008",3
"40.1788009216-80.4114621906---2008",3
"40.2430880821-80.2741570197---2008",3
"40.2830963263-80.323438278---2008",3
"40.1560001121-80.4171953017---2008",3
"40.2693261079-80.3152301711---2008",3
"40.2594454094-80.2342748429---2008",3
"40.2600790115-80.4639036809---2008",3
"40.4506803159-80.344343516---2008",3
"40.2325840783-80.336323734---2008",3
"40.1787599667-80.4023904911---2008",3
"40.0847793956-79.711278022---2008",3
"40.035318042-80.067646754---2008",3
"40.6268779154-79.3629920255---2008",3
"40.8637286262-79.5022263652---2008",3
"40.8581150315-79.4946917632---2008",3
"40.8560519353-79.5165275568---2008",3
"40.8536529348-79.5130150246---2008",3
"40.2604671909-80.3491646217---2008",3
"40.8661925606-79.5009583514---2008",3
"40.8622824837-79.5351624687---2008",3
"39.9735251349-79.6512076961---2008",3
"41.0462404416-79.3487932261---2008",3
"39.9684415976-79.8343160159---2008",3
"40.6292239702-79.3687264522---2008",3
"40.7778073929-79.6218296682---2008",3
"40.7922682295-79.483395536---2008",3
"41.5939334591-78.3314637111---2008",3
"41.4532912256-78.2714044782---2008",3
"41.584919685-78.4725013087---2008",3
"40.2245539292-79.7120998307---2008",3
"40.8119024527-80.0356250496---2008",3
"40.9258691426-79.7465507193---2008",3
"40.8647078872-79.7781533612---2008",3
"40.7579579917-79.7823211526---2008",3
"41.126723254-79.7565921632---2008",3
"40.9210615928-79.962788272---2008",3
"40.3621579796-79.3298527647---2008",3
"41.0925636784-78.3064352758---2008",3
"39.7958569509-79.1913033964---2008",3
"40.8425074646-79.8340676679---2008",3
"40.3598439924-79.3403467688---2008",3
"41.3526234251-78.5428816263---2008",3
"40.2263048147-79.7498260963---2008",3
"39.7597332953-78.8417910295---2008",3
"40.3362630315-79.1524168031---2008",3
"40.1922172412-79.7126964506---2008",3
"41.71093573-75.91525923---2010",3
"40.2150667968-79.70284156---2008",4
"40.1626305377-79.3393302377---2008",4
"39.8365545695-79.9753269022---2008",3
"39.9682297985-79.9841748776---2008",3
"39.9324543867-79.8648246372---2008",3
"39.8863730758-80.0292945917---2008",3
"39.8304516757-79.9545789598---2008",3
"39.8405697954-79.9847738191---2008",3
"39.8423264515-79.9760151328---2008",3
"41.2898944697-79.4879622951---2008",3
"41.9481099676-78.792242142---2008",3
"39.9582926409-79.8341689788---2008",3
"39.9621076807-79.693912738---2008",3
"39.8865083093-80.0505752774---2008",3
"39.8379701395-79.5337008034---2008",3
"39.9469725505-80.024505252---2008",3
"39.9070524535-79.986444894---2008",3
"39.9265607952-79.986583881---2008",3
"39.8019347906-80.0050249742---2008",3
"39.8620531989-80.0047527746---2008",3
"39.8308297907-80.0399294434---2008",3
"39.9056308725-80.1418774434---2008",3
"40.0136404454-79.7249207829---2008",3
"39.8884084231-80.2941428609---2008",3
"39.9503751295-79.9762096276---2008",3
"40.3657924094-78.5614834749---2008",3
"39.8258881734-79.9873509706---2008",3
"41.59216534-75.56882599---2008",3
"41.68961493-76.06150153---2005",3
"41.90088733-75.96324287---2005",3
"41.71864255-75.93777363---2005",3
"41.73929472-76.0564067---2005",3
"41.71924675-75.86901276---2005",3
"41.71514314-75.88374245---2005",3
"41.85861392-76.01797264---2005",3
"41.76145575-76.10608896---2005",3
"41.71870528-75.65752754---2005",3
"41.72188437-75.86731641---2005",3
"41.73328892-76.08993159---2010",3
"41.73544835-75.89620543---2010",3
"41.73242484-76.09459714---2010",3
"41.73254744-76.01029508---2005",3
"41.74319235-76.02311433---2010",3
"41.71681103-75.86730859---2010",3
"41.6690678-76.09296366---2010",3
"41.74225529-75.90300355---2010",3
"41.69444766-75.95764141---2010",3
"41.88568539-75.89449921---2010",3
"41.88434698-75.89410594---2010",3
"41.88159516-75.89688715---2010",3
"41.8886842-75.41614325---2005",3
"41.57066734-76.09945552---2005",3
"41.62007108-76.18867449---2005",3
"41.63274084-76.15879781---2005",3
"41.56854534-76.10195933---2005",3
"41.56833238-76.09457041---2005",3
"41.71075452-75.9001391---2010",3
"39.9377412535-79.9579913665---2008",3
"40.5138914882-79.1807994383---2008",3
"39.7333484363-80.013641847---2008",3
"40.094231866-79.8124612402---2008",3
"40.4940351789-79.5664287603---2008",4
"39.9370960342-79.8385741088---2008",3
"40.1265390898-78.7607520607---2008",3
"39.9228122632-79.8604916449---2008",3
"40.2077722115-79.6977510576---2008",4
"39.9242211338-79.9674402692---2008",3
"39.9288182606-79.9713998478---2008",3
"39.9338630836-79.9672832288---2008",3
"41.2870477763-78.6163993237---2008",3
"39.8521245791-79.9693154601---2008",3
"40.1561045675-79.7450958432---2008",4
"39.8955786933-80.2870172968---2008",3
"40.1196760634-79.8152620026---2008",3
"39.892812418-80.2894432625---2008",3
"40.1155357569-79.8175119351---2008",3
"39.9436280013-79.8421503516---2008",3
"39.8397056621-79.9736523534---2008",3
"40.528068557-79.2018525192---2008",3
"39.9354910006-79.8416894925---2008",3
"40.1582311781-79.3426934154---2008",4
"40.0957218005-79.8068781923---2008",3
"41.3532588007-78.5456646374---2008",3
"40.111972167-79.7957834079---2008",3
"39.7218856675-79.9623464581---2008",3
"39.9418051375-80.0251396214---2008",3
"39.9094639249-79.9630756124---2008",3
"40.2261794993-79.7655513265---2008",4
"39.7223871289-80.0170322992---2008",3
"39.9026513563-79.9555035347---2008",3
"39.7779861353-79.8608448073---2008",3
"39.7775088462-79.8627731196---2008",3
"39.8567372717-79.9873231905---2008",3
"40.1085509306-79.7961766623---2008",3
"39.8370598345-79.9714429906---2008",3
"40.2371417572-79.7471766332---2008",4
"39.8793054842-79.9837115057---2008",3
"39.8199078606-79.9765939729---2008",3
"39.7326208498-80.0135919737---2008",3
"40.5145496784-79.18788159---2008",3
"39.9170774043-79.9370809855---2008",3
"40.0979635484-79.8050605176---2008",3
"39.9182097497-79.951585457---2008",3
"39.9180559442-79.9475773053---2008",3
"39.7279508212-80.015894301---2008",3
"39.9217808668-79.9454844486---2008",3
"39.8150730313-80.0042187069---2008",3
"39.7673209495-79.502675534---2008",3
"39.8527842448-79.9725644565---2008",3
"39.9438134589-80.0204234114---2008",3
"40.0871682212-79.8397034297---2008",3
"40.0871338446-79.8320208756---2008",3
"39.8100489124-79.9659640473---2008",3
"39.9038779713-79.9594506887---2008",3
"39.9090347859-79.9697394132---2008",3
"41.2017186837-79.212523062---2008",3
"40.2364303562-79.7582507891---2008",3
"39.8709442872-80.0485567756---2008",3
"39.7866007684-79.8536948626---2008",3
"39.956253883-80.0974019632---2008",3
"40.0109818908-79.6315964856---2008",3
"39.9411386446-79.8636323143---2008",3
"41.0011975816-79.4444015785---2008",3
"40.2233556083-79.7501333716---2008",3
"39.9407735959-79.9556910923---2008",3
"39.8189250725-79.9834618078---2008",3
"39.8392001809-79.8647289983---2008",3
"39.7926759223-79.8475823935---2008",3
"39.8457114588-79.8621920299---2008",3
"39.9228667729-79.9676287192---2008",3
"39.904759224-80.1414352351---2008",3
"39.9399817479-79.8400637512---2008",3
"39.7658051027-79.5091442543---2008",3
"39.9315068091-79.8729886979---2008",3
"39.8463137723-79.8586042382---2008",3
"39.933743456-80.0088193769---2008",3
"39.903108888-79.9944284529---2008",3
"39.9779648406-79.9899527625---2008",3
"39.8241864194-80.0447010197---2008",3
"39.9406470164-80.2637472084---2008",3
"39.9295629714-80.0259820622---2008",3
"39.8401840735-79.8766177208---2008",3
"39.926550682-79.9589653258---2008",3
"39.8715768575-80.0592269822---2008",3
"39.9699273418-79.990634677---2008",3
"39.8292341391-80.041749662---2008",3
"39.8805054634-79.970565847---2008",3
"39.8038391598-80.008111376---2008",3
"39.9904686165-80.288164875---2008",3
"39.959622021-79.8379992695---2008",3
"40.7909303071-79.5854721528---2008",3
"41.2013421167-79.2164542984---2008",3
"40.0990642605-79.8073245839---2008",3
"40.0118681187-79.6330921317---2008",3
"39.9110535476-79.8644727797---2008",3
"39.910429001-79.8642766892---2008",3
"40.0987159201-79.7907436725---2008",3
"39.7454849246-79.4390720503---2008",3
"41.0453785258-79.3443912423---2008",3
"41.289062425-79.4887481151---2008",3
"39.7661448635-79.8024705685---2008",3
"39.9427500705-79.9829822022---2008",3
"39.8490362248-79.8632283033---2008",3
"39.8618246726-79.9739735624---2008",3
"39.8632440561-79.9769955467---2008",3
"40.0081200878-79.6316870801---2008",3
"40.0897078127-79.8068651841---2008",3
"40.095187307-79.8161610253---2008",3
"40.0253002154-79.6783196349---2008",3
"39.7359361161-80.0161652683---2008",3
"40.0090591214-79.6270441244---2008",3
"39.9129727998-79.9339790903---2008",3
"39.7453306778-79.4402872463---2008",3
"39.8198360912-80.0068610631---2008",3
"39.7233819586-79.9803858418---2008",3
"39.9276408271-79.9761211677---2008",3
"39.9727236538-79.9949585481---2008",3
"39.937633885-79.8629150493---2008",3
"39.9040259132-79.9948958783---2008",3
"39.9153795688-79.9901167044---2008",3
"39.8310231042-79.9884693612---2008",3
"39.8262240518-79.9738074472---2008",3
"39.9186572659-80.0013666716---2008",3
"39.8275288093-79.9800192036---2008",3
"39.9031922001-80.0023558721---2008",3
"39.9327487586-79.8468881436---2008",3
"40.121010443-79.7996594535---2008",3
"39.9583793271-80.1014025422---2008",3
"39.7689102816-79.9927092594---2008",3
"39.8076741461-79.9651119436---2008",3
"39.8682535773-79.9611034423---2008",3
"39.7379297662-79.9908250957---2008",3
"39.9730300123-80.075157438---2008",3
"39.9762242341-80.0689931806---2008",3
"39.8278711121-79.968834294---2008",3
"39.9101743917-80.008423587---2008",3
"39.8154427361-80.0347538314---2008",3
"39.9163757291-79.8683573429---2008",3
"39.8050876416-79.5307067541---2008",3
"39.7349070271-79.8005369209---2008",3
"39.8428393389-79.860679401---2008",3
"39.7314357579-79.798819211---2008",3
"39.7316416167-79.799469463---2008",3
"39.9691873157-79.8385900063---2008",3
"39.7995109992-79.5276616138---2008",3
"39.8008684713-79.5294593473---2008",3
"39.8086084422-79.5274156776---2008",3
"39.8366961746-79.8822553042---2008",3
"39.8843785207-79.9996719405---2008",3
"39.9064198436-79.9533519946---2008",3
"39.7321984829-79.9601517603---2008",3
"39.7279960196-80.0293425555---2008",3
"39.8929310307-80.0329419646---2008",3
"41.0258095833-78.8120957754---2008",3
"39.7289031521-80.0314387666---2008",3
"39.8825416712-80.2739685339---2008",3
"39.8224760077-79.9539561448---2008",3
"39.7215133131-79.9597590792---2008",3
"39.9226549061-79.9983210116---2008",3
"39.7304207282-80.0357439923---2008",3
"39.8110542366-79.5239603006---2008",3
"39.9228109397-79.9805044963---2008",3
"40.9937861037-78.8634454165---2008",3
"39.8135965044-79.3829741653---2008",3
"39.7331656544-79.8053422174---2008",3
"39.8378033544-79.540112998---2008",3
"39.8324299167-79.5370171372---2008",3
"39.9771915666-79.9975084103---2008",3
"39.9773541608-79.9937501935---2008",3
"39.9768308889-79.9857131256---2008",3
"39.971862446-79.6956020688---2008",3
"39.9689321424-79.8341963334---2008",3
"39.8750609827-80.057032797---2008",3
"39.9336313337-79.858784544---2008",3
"39.8928661028-80.3155074502---2008",3
"39.9335419445-79.8640503433---2008",3
"39.9007648101-79.9546692867---2008",3
"39.9122749214-79.9623840794---2008",3
"40.088162905-79.8255666863---2008",3
"39.7279600531-79.9937131348---2008",3
"39.9042275961-79.8216331963---2008",3
"39.719563024-79.9843556632---2008",3
"39.8844044983-80.0295436706---2008",3
"39.9095742326-79.9619693876---2008",3
"39.8957210209-80.1271594112---2008",3
"39.7213982323-79.970738967---2008",3
"39.716881492-79.9647351687---2008",3
"39.8711602267-79.9884148403---2008",3
"39.8077530532-79.5207318305---2008",3
"39.8007804549-79.5276762027---2008",3
"39.7294793037-80.0334246511---2008",3
"39.7278489171-80.0373719024---2008",3
"39.8298829719-79.9484731527---2008",3
"39.727606866-79.9540088017---2008",3
"39.8405960284-79.96521771---2008",3
"39.7295651134-80.0292935213---2008",3
"39.7989569762-80.0108173325---2008",3
"39.9237738404-79.987856514---2008",3
"39.7221825349-79.9884117944---2008",3
"39.8724165514-79.9973377052---2008",3
"39.7267312843-79.9912058502---2008",3
"39.877780573-79.9901356567---2008",3
"39.8095962944-80.4721323397---2008",3
"39.7296994357-80.0040673785---2008",3
"39.7172259233-79.9800996511---2008",3
"39.7275877936-80.0011585048---2008",3
"39.7200975918-79.9823034713---2008",3
"39.9142081322-80.3145576709---2008",3
"39.9336463984-80.0038231799---2008",3
"41.6774296951-78.6292791763---2008",3
"39.8961626335-80.2790614981---2008",3
"39.8802259376-80.044983499---2008",3
"39.880997789-80.0019141978---2008",3
"39.7311750444-79.9570346428---2008",3
"39.9114920155-79.9590799518---2008",3
"39.9077904854-79.9900770169---2008",3
"39.9501573815-80.0898750763---2008",3
"39.9999268623-80.2781383825---2008",3
"39.9512492041-80.0887645253---2008",3
"39.8456523342-79.9730545244---2008",3
"39.9247236496-79.9975388026---2008",3
"40.9597182908-78.8657546597---2008",3
"39.8962815188-80.2998943483---2008",3
"39.7398787407-80.0220100393---2008",3
"39.8782692368-79.9732506783---2008",3
"39.9060689999-80.1425175129---2008",3
"39.8613402144-80.0219988574---2008",3
"39.7948592928-80.4087751173---2008",3
"39.8072317724-80.0113375934---2008",3
"39.7222931919-79.9991778319---2008",3
"39.8072410166-80.0076584114---2008",3
"39.8323315688-80.0040445553---2008",3
"39.8042366594-80.0010765581---2008",3
"39.9206945951-79.9989482741---2008",3
"39.7224856272-80.0191091232---2008",3
"39.8993212062-80.3034662131---2008",3
"39.7251358216-80.0118323201---2008",3
"39.8001015739-80.4000948334---2008",3
"39.9486249098-79.9941250973---2008",3
"39.8812616861-79.9837088251---2008",3
"39.8423956237-79.9747253619---2008",3
"39.8417923788-79.9751880418---2008",3
"39.9118688883-79.9650651325---2008",3
"39.8980609917-80.3032267724---2008",3
"39.8850158783-80.0175122957---2008",3
"39.950463241-79.9864947635---2008",3
"39.8586321618-79.9941073959---2008",3
"39.8306782294-80.0388468626---2008",3
"39.9138769674-79.9551697401---2008",3
"39.914504368-79.9648613999---2008",3
"39.9080775572-79.966035461---2008",3
"39.8345502869-79.977648646---2008",3
"39.862054713-80.0222803266---2008",3
"39.8528787275-79.9607506472---2008",3
"39.8452885613-80.0044052304---2008",3
"39.9909398363-80.2872500253---2008",3
"39.7279185391-79.9602254754---2008",3
"39.7241331937-79.9931073666---2008",3
"39.8085265126-80.4121142659---2008",3
"39.899760519-79.9927581313---2008",3
"39.9097507072-80.0019031823---2008",3
"39.8003725939-80.0078987599---2008",3
"39.8984790085-80.0734180236---2008",3
"39.8570535451-79.9972458669---2008",3
"39.9195181213-80.0018231821---2008",3
"39.7773220318-80.0072503155---2008",3
"41.1754554406-78.9821527914---2008",3
"40.2463884608-80.3814976239---2008",3
"41.2902631497-78.9109562948---2008",3
"39.7358415298-80.0269120494---2008",3
"39.9234281239-80.0029807838---2008",3
"39.9432698414-79.982387974---2008",3
"39.9864867928-80.1208435709---2008",3
"39.8021709277-79.9703600589---2008",3
"39.9334252596-80.0043402656---2008",3
"39.9273032018-80.0095990979---2008",3
"39.9929865702-80.2804653897---2008",3
"40.2257140467-80.2837906609---2008",3
"40.0167357772-80.035164254---2008",3
"39.8553607747-79.999229682---2008",3
"39.8481976052-79.9743694348---2008",3
"40.96645157-78.8717924565---2008",3
"39.803940485-79.9688649402---2008",3
"39.9131110869-79.9941371438---2008",3
"39.9331655416-79.9555434773---2008",3
"39.9044071761-79.997582821---2008",3
"39.7726300861-80.0101232645---2008",3
"40.3107922851-80.3258996844---2008",3
"39.8261419222-80.5030750453---2008",3
"40.2702203134-80.3678853203---2008",3
"39.984298766-80.2993431185---2008",3
"39.9002804-80.0366871194---2008",3
"40.2102248052-80.3736695653---2008",3
"40.2445138849-80.2758833828---2008",3
"40.2285795965-80.3222105965---2008",3
"39.9477007079-79.9772261171---2008",3
"39.8645877565-80.0526097027---2008",3
"39.902408145-80.1432703257---2008",3
"39.918391947-80.0480521989---2008",3
"40.0206089739-80.0350931327---2008",3
"41.2905830217-78.911710491---2008",3
"40.2355141169-80.2757664249---2008",3
"41.6372963916-78.370136787---2008",3
"39.9449726847-79.9740458548---2008",3
"40.2482668262-80.3778557481---2008",3
"39.7297159114-80.0143319405---2008",3
"39.9361755635-79.9653114766---2008",3
"39.9117847764-79.9346641888---2008",3
"39.9363029257-79.9701139894---2008",3
"39.9066742646-80.0186854015---2008",3
"39.9078161735-80.3077756549---2008",3
"40.9961320606-78.8633911782---2008",3
"39.9064446299-80.30759709---2008",3
"40.8922590178-79.5148316208---2008",3
"40.9996990701-78.853568709---2008",3
"39.7250251283-79.9992644458---2008",3
"39.7319290219-80.000756319---2008",3
"39.9115540363-79.9413317006---2008",3
"39.8607856477-79.9700965148---2008",3
"39.7783836928-80.0088161192---2008",3
