id,site_id,wms_url,county,year,location,n_unk_res,n_frk_res,n_oth_res,n_tot_res,crowd_sel,qaqc,p_crd_a,p_s_crd_a
0,be2d9c72-c91f-57a1-8f0c-d0912c83cbec,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Wayne,2005,41.89125318-75.40534593---2005,0,0,3,3,other,,100,None
0,54f48c9e-216a-5b78-888d-3a46f6b0a3cf,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Wayne,2010,41.93878319-75.47047119---2010,0,0,3,3,other,,100,None
0,679e6a75-b9e6-508e-9047-96f6817c038f,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Wyoming,2008,41.58863756-76.02423241---2008,0,0,3,3,other,,100,None
0,3d105ef4-a443-5b60-b71b-d7c7f9eede5c,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Wyoming,2008,41.56859629-76.10195038---2008,0,0,3,3,other,,100,None
0,3d105ef4-a443-5b60-b71b-d7c7f9eede5c,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Wyoming,2008,41.56635454-76.10186232---2008,0,0,3,3,other,,100,None
0,3d105ef4-a443-5b60-b71b-d7c7f9eede5c,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Wyoming,2010,41.56114282-76.09856797---2010,0,0,3,3,other,,100,None
0,4c89cd9b-2bf3-5b33-b3ee-f762ff042d3f,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Wyoming,2005,41.61409946-76.01150764---2005,0,0,3,3,other,,100,None
0,27a07c60-4f26-5a49-853e-bda13777df1a,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.69866902-75.95885777---2010,2,1,0,3,unknown,,66,None
0,bfb753ab-2301-5838-b6ed-86109c2f7c38,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Susquehanna,2010,41.72539025-75.90889819---2010,1,2,0,3,fracking,,66,None
0,4fff2365-4378-5ce7-8dae-4f9867e2a602,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Bradford,2010,41.87931777-76.35993243---2010,1,1,1,3,fracking|unknown|other,,-1,33|33|33
0,d370159c-4096-54e7-8c10-e62a8c2b63cf,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Bradford,2010,41.72041485-76.16415512---2010,0,0,3,3,other,,100,None
0,c568e0da-7889-511a-a7d8-0aa01d10afbf,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Bradford,2010,41.75177478-76.82889758---2010,0,0,3,3,other,,100,None
0,bb9328fc-7f3a-5d3e-9a6b-6383fb81ed6a,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Bradford,2010,41.71966901-76.25678887---2010,0,0,3,3,other,,100,None
0,d7505da3-83ec-50cc-bbda-995bf3f4822b,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Wyoming,2008,41.57039148-76.03886875---2008,0,0,3,3,other,,100,None
0,d7505da3-83ec-50cc-bbda-995bf3f4822b,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Wyoming,2010,41.57002577-76.03843975---2010,0,0,3,3,other,,100,None
0,78e507ee-078d-5339-93b2-467b42616189,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Wyoming,2005,41.62973057-76.17355578---2005,0,0,3,3,other,,100,None
0,3d105ef4-a443-5b60-b71b-d7c7f9eede5c,https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0,Wyoming,2005,41.56783997-76.10202939---2005,0,0,3,3,other,,100,None
0,3d105ef4-a443-5b60-b71b-d7c7f9eede5c,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Wyoming,2010,41.57063437-76.09951338---2010,0,0,3,3,other,,100,None
0,0e2e294c-e52f-507a-8574-1cc46da9ebf2,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Wyoming,2010,41.6201389-76.18865073---2010,0,0,3,3,other,,100,None
0,d7505da3-83ec-50cc-bbda-995bf3f4822b,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Wyoming,2010,41.57692137-76.02810419---2010,0,3,0,3,fracking,,100,None
0,be2d9c72-c91f-57a1-8f0c-d0912c83cbec,https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0,Wayne,2010,41.88879243-75.41587531---2010,0,0,3,3,other,,100,None
0,3d105ef4-a443-5b60-b71b-d7c7f9eede5c,https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0,Wyoming,2008,41.56788162-76.10198627---2008,0,0,3,3,other,,100,None
